gene,log2FC,pVal,adj.p,-Log10(adj.P),expression
ASAH1,0.94454066473933,1.73772356271868e-05,5.58744960935699e-05,4.25278638054491,NS.
GPI,0.944452559192969,7.54062492064913e-10,4.46456263007271e-09,8.35022108025802,NS.
STARD3,0.942677396347511,2.06481147358205e-06,7.81785503584508e-06,5.1069123868222,NS.
CD2BP2,0.942012218598432,5.98532893674239e-07,2.43846734459875e-06,5.61288305600661,NS.
MED13L,0.942012218443206,0.00429167242600438,0.00837497233459304,2.07701661891242,NS.
ISYNA1,0.942012218384765,0.00617577713432336,0.0115038985835435,1.93915495561223,NS.
INPP5K,0.941094366327619,2.91388779160183e-05,8.95591983007033e-05,4.0478898027118,NS.
UPF1,0.941094366100905,0.0078310794323813,0.0143192965998923,1.84407831514885,NS.
GNB1,0.940177355484434,2.83047747599376e-06,1.0470261813853e-05,4.98004245844627,NS.
KMT2C,0.939829805777828,6.61596679641002e-06,2.30840911594273e-05,4.63668721932447,NS.
PSMC5,0.939102009595131,3.90239706879908e-12,2.83194787284378e-11,10.5479147448893,NS.
NUP210,0.93862762053673,1.68445765696625e-05,5.44971594900846e-05,4.26362613350191,NS.
CPNE1,0.938041408134302,2.33202227104115e-07,9.94678887035921e-07,6.00231710025583,NS.
LRP10,0.937279054635302,7.18799036642304e-07,2.90578333961782e-06,5.53673677060106,NS.
MTMR8,0.936566565667188,0.191385057792165,0.245051395337262,0.610742820245627,NS.
ALG12,0.936517699437857,0.00974668501793652,0.0174405579516159,1.75843962539933,NS.
NUDT2,0.935604873810639,0.000747280685064353,0.00177479162702784,2.75085262883095,NS.
CTSD,0.933782103050285,0.00100911981557019,0.00231003331275103,2.63638175714698,NS.
RENBP,0.933781719745782,0.040853255209944,0.0620969479191149,1.20692974498382,NS.
NDUFA8,0.933141797693584,6.81560405865519e-06,2.37015182738591e-05,4.62522383302621,NS.
WDR77,0.932611444142139,0.000823721483063253,0.00193871385090338,2.7124862869215,NS.
NFYA,0.931961882560112,0.02901693287939,0.0457701054474906,1.33941808702189,NS.
ORMDL1,0.93157511014426,2.44436071538552e-09,1.37331018686982e-08,7.86223135844339,NS.
TSEN54,0.93148352806167,1.11572171604372e-07,4.91953246103668e-07,6.30807616943593,NS.
RDH11,0.929691734056437,0.000346868343470618,0.000875549321079217,3.05771938439581,NS.
SNRPD1,0.929525827740385,2.56760948933384e-15,2.4503670468985e-14,13.6107688566546,NS.
