gene,log2FC,pVal,adj.p,-Log10(adj.P),expression
BPNT1,1.81417022428317,3.4008324916960397e-13,7.075406235091099e-13,12.1502486200307,Up-regulated
FUT7,1.81417011529534,0.0005887358582649,0.0007311773208638,3.13597728770152,Up-regulated
POP7,1.80659307442591,2.0909244292307201e-38,9.98643689352149e-38,37.0005894380511,Up-regulated
NUP37,1.80640308678592,4.17817715061222e-26,1.43653446007747e-25,24.8426839515433,Up-regulated
OAZ2,1.8058713134207,2.6746443526390297e-22,8.082797307768849e-22,21.0924383118635,Up-regulated
DHODH,1.80354331286465,1.74301770973971e-08,2.81574257963098e-08,7.55040705171599,Up-regulated
SHMT2,1.80239997074961,1.8744439401652201e-63,1.57783652741111e-62,61.8019379941056,Up-regulated
WBP4,1.80233565849282,1.41150480027162e-33,6.0215068858189194e-33,32.2202948126785,Up-regulated
MECR,1.8020906190051,8.78117622791029e-10,1.52027140840969e-09,8.81807887215227,Up-regulated
ATP5MC1,1.80043411218986,1.67216488061974e-83,2.44916416181438e-82,81.6109821041441,Up-regulated
CHPF,1.79939879881058,1.39156864616321e-13,2.94819316839014e-13,12.5304440644977,Up-regulated
GSTO1,1.79828707006244,1.28999305754885e-81,1.77132171714677e-80,79.7517025527046,Up-regulated
FXN,1.79582206343863,0.0001151573790805,0.0001510452309492,3.82089298244063,Up-regulated
TRIB3,1.79582199401788,1.10907090928148e-09,1.90590153756129e-09,8.71989953958351,Up-regulated
PDHA1,1.79582097756783,1.7973420586575e-43,9.60768978800613e-43,42.0173810278296,Up-regulated
ICMT,1.79582097756724,2.8954190333599903e-23,9.13970634524698e-23,22.0390677577331,Up-regulated
PHYH,1.79582097756722,9.40600208048908e-13,1.90812433710383e-12,11.7193933292343,Up-regulated
PSMB2,1.79545339807401,5.69778097641541e-87,9.41204872570274e-86,85.0263158331695,Up-regulated
